"CONTA";"PO";"FUNCAO";"SUB_FUNCAO";"ANO_FONTE";"FONTE";"FONTE_RJ";"UNIDADE_ORCAMENTARIA";"UNIDADE_GESTORA_DO_SALDO";"NATUREZA_DESPESA_8_DIGITOS";"ACAO";"VALOR"
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"31901303";"2660";1270,75
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33900803";"2660";2876,97
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33901401";"2016";516,1
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903005";"2016";0,01
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903010";"2016";27449,72
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903909";"2010";137,28
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903911";"8021";332,8
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903915";"2016";175,55
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903916";"2016";726
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903923";"2016";0,4
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903925";"2016";10
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903938";"2016";80727,24
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903950";"8021";29,79
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33903971";"2016";10094,08
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123400";"33904601";"2660";1
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123404";"31909114";"0467";13297,54
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123404";"31909119";"0467";5324,15
"532110101";"1";"09";"122";"1";"801";"231";"20340";"123404";"31919604";"2660";101798,68
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"31908601";"0467";220389,73
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"31909114";"0467";28702,38
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"31909119";"0467";101768,52
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"33904706";"0467";10927864,28
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"33909302";"0467";379,77
"532110101";"1";"09";"122";"1";"801";"231";"20341";"123400";"33919302";"0467";3662,08
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"31901101";"2660";290574,13
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"31909602";"2660";3390,09
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"31919205";"2660";3061,41
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33900803";"2660";3012,67
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903301";"2016";17891,98
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903502";"2016";12000
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903616";"2016";2972,46
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903901";"2016";23903,13
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903905";"2016";2899,91
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903905";"8021";32584,51
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903906";"8021";30836,45
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903909";"2010";56145,43
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903912";"2016";158398,2
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903915";"2016";15072,69
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903923";"2016";116780,6
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903950";"8021";14267,02
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903970";"2016";6683,92
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33903982";"2016";2528,5
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33904048";"2016";68240,29
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"33909309";"2016";5432,62
"532110101";"1";"09";"122";"1";"802";"235";"20340";"123425";"44905243";"2016";2204178,6
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31900102";"6002";888779,12
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31900304";"6003";927905,12
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31900304";"6004";286376,1
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31909115";"0053";85245,83
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31909115";"0467";3994,72
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31909122";"0053";18736,41
"532110101";"1";"09";"122";"1";"803";"237";"20340";"123422";"31909122";"0467";8806,96
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900102";"6002";64856,47
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900105";"6001";3379,72
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900105";"6002";7785,24
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900304";"6003";438342,24
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900304";"6004";369495,85
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31900309";"6003";12294,26
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31909122";"0467";154437,08
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31909201";"6001";91489,66
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31909201";"6002";13701,86
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"31909201";"6003";10176,6
"532110101";"1";"09";"122";"1";"803";"237";"20343";"123422";"33904706";"0467";2940829,62
"532110101";"1";"09";"122";"2";"704";"104";"20343";"123422";"31900102";"6001";11239,84
"532110101";"1";"09";"122";"2";"704";"104";"20343";"123422";"31900102";"6002";42526,88
"532110101";"1";"09";"122";"2";"704";"104";"20343";"123422";"31900304";"6003";95852,08
"532110101";"1";"09";"122";"2";"704";"104";"20343";"123422";"31900304";"6004";14607,49
"532110101";"1";"09";"122";"2";"801";"231";"20340";"123400";"33909302";"0467";4359,26
"532110101";"1";"09";"122";"2";"801";"231";"20341";"123400";"31908601";"0467";2848130,21
"532110101";"1";"09";"122";"2";"801";"231";"20341";"123400";"31909107";"0467";14457,04
"532110101";"1";"09";"122";"2";"801";"231";"20341";"123400";"31909114";"0467";117215,01
"532110101";"1";"09";"122";"2";"801";"231";"20341";"123400";"31909119";"0467";608998,56
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31901101";"2660";167868,38
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31901125";"2660";27555,5
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31901302";"2660";25248,91
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31901303";"2660";10881,23
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31909602";"2660";2892,91
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31911301";"2660";530939,74
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31911303";"2660";196056,8
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"31919606";"2660";29623,45
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33900815";"2660";366646,15
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33900819";"2660";718839,69
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33903039";"2010";5389,76
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33903916";"2016";70
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33903930";"2016";13239,46
"532110101";"1";"09";"122";"2";"802";"235";"20340";"123425";"33909101";"0467";5799,82
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123401";"31900101";"4047";93727,08
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123401";"31900301";"4551";1106869,37
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123402";"31900101";"4045";50174,93
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123402";"31900103";"4045";2805,61
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123402";"31900301";"4550";2562367,37
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123403";"31900101";"4050";492968,6
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123403";"31900103";"4050";19010,57
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123403";"31900301";"4553";3073928,49
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"2976";62059,74
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"2977";123384,41
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4051";48085,19
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4052";37420,73
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4127";7024331,35
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4135";2305368,39
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4141";7693010,83
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4146";767386,44
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900101";"4199";131109,15
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900103";"4051";324,67
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900103";"4052";1452192,85
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900103";"4135";12357,38
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4200";7260622,38
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4554";184443,02
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4555";678512,77
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4556";6097153,94
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4557";12959344,83
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900301";"4558";1430246,43
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123404";"31900303";"4556";16187,03
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123410";"31900101";"4048";68600,91
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123410";"31900103";"4048";8083,95
"532110101";"1";"09";"272";"1";"704";"104";"20340";"123410";"31900301";"4552";11673,35
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"2976";380,48
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"2977";29177,03
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4045";77,31
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4127";2915173,33
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4135";408550,48
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4141";3998079,53
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4146";302671,4
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900101";"4199";34299,17
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900103";"4050";30000,27
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4200";3970762,27
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4550";1336152,14
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4551";965871,19
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4553";3235551,66
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4554";345836,88
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4555";531412,09
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4556";1531236,98
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4557";8999576,52
"532110101";"1";"09";"272";"1";"704";"104";"20341";"123400";"31900301";"4558";1430247,19
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"2976";380,48
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"2977";31648,41
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4045";231,93
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4047";21231297,69
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4052";2642,46
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4127";665692,61
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4135";148890,22
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4141";2307533,16
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4146";151119,54
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900101";"4199";38214,94
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900103";"4135";2842,92
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4127";10699906,8
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4200";2723170,84
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4550";1674128,72
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4551";394202,63
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4553";1761130,25
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4555";285366,5
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4556";3121690,05
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4557";3026206,33
"532110101";"1";"09";"272";"1";"749";"104";"20341";"123400";"31900301";"4558";527275,71
"532110101";"1";"09";"272";"1";"800";"234";"20340";"123414";"31900101";"8056";112072,27
"532110101";"1";"09";"272";"1";"800";"234";"20340";"123414";"31900103";"8056";5224,5
"532110101";"1";"09";"272";"1";"800";"234";"20340";"123414";"31900301";"8179";159491,68
"532110101";"1";"09";"272";"1";"800";"234";"20340";"123414";"31900303";"8179";1761,97
"532110101";"1";"09";"272";"1";"800";"234";"20340";"123414";"31900313";"8179";1516,65
"532110101";"1";"09";"272";"1";"800";"234";"20342";"123499";"31900101";"8056";92355
"532110101";"1";"09";"272";"1";"800";"234";"20342";"123499";"31900301";"8179";39948,52
"532110101";"1";"09";"272";"1";"800";"234";"20342";"123499";"31900312";"8179";92472,15
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123401";"31900101";"4047";55880,3
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123401";"31900301";"4551";124690,88
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123402";"31900101";"4045";35793,85
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123402";"31900301";"4550";696836,3
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123403";"31900101";"4050";225971,49
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123403";"31900301";"4553";364046,94
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"2976";75945,7
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"2977";183033,32
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4051";16493,48
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4052";95559,55
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4127";2181534,31
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4135";971829,45
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4141";4231549,8
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4146";123977,75
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900101";"4199";53689,6
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900103";"4135";1985,7
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4200";1619562,96
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4554";100606,5
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4555";463281,65
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4556";1938666,41
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4557";1927045,59
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900301";"4558";318458,77
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123404";"31900303";"4556";25655,47
"532110101";"1";"09";"272";"1";"801";"231";"20340";"123410";"31900101";"4048";41729,52
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"2976";1907,12
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"2977";145179,75
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4045";463,86
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4051";178910,31
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4052";880,82
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4127";2669501,53
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4135";1076479,78
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4141";4885417,7
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4146";507514,06
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900101";"4199";146610,69
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900105";"4127";25403,98
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900105";"4135";20681,08
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900105";"4141";20980,75
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900105";"4200";7275,51
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4200";3423157,04
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4550";1349113,51
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4551";638122,88
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4552";415,99
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4553";708510,25
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4554";852768,78
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4555";526065,74
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4556";4191559,27
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4557";14288677,06
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900301";"4558";1131276,16
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900309";"4200";12009,98
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900309";"4556";13276,54
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31900309";"4557";5608,87
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"2977";28227,06
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4052";37585,8
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4127";92106,91
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4135";175918,44
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4141";184237,86
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4146";26696,72
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4200";81060,32
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4550";6769,48
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4552";11862,06
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4553";12740,79
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4556";3585,51
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4557";27684,65
"532110101";"1";"09";"272";"1";"801";"231";"20341";"123400";"31909201";"4558";8817,41
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"2976";507,6
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"2977";38816,02
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4045";154,62
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4127";771774,84
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4135";249884,57
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4141";1877790,72
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4146";77277,4
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900101";"4199";33795,5
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4200";1434885,22
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4550";505971,31
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4551";201664,56
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4553";677695,81
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4554";131233,28
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4555";122221,45
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4556";987794,48
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4557";2250307,51
"532110101";"1";"09";"272";"2";"704";"104";"20341";"123400";"31900301";"4558";342557,02
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900101";"4045";154,62
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4200";937953,05
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4551";88183,06
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4553";1020794,45
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4554";70238,66
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4555";63161,49
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4556";1443459,26
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4557";1097089,03
"532110101";"1";"09";"272";"2";"749";"104";"20341";"123400";"31900301";"4558";156073,36
"532110101";"1";"09";"272";"2";"800";"234";"20342";"123499";"31900101";"8056";102885,2
"532110101";"1";"09";"272";"2";"800";"234";"20342";"123499";"31900103";"8056";10831,94
"532110101";"1";"09";"272";"2";"800";"234";"20342";"123499";"31900312";"8179";183750,1
"532110101";"1";"09";"272";"2";"800";"234";"20342";"123499";"31900313";"8179";2147,79
"532110101";"1";"09";"272";"2";"801";"231";"20340";"123401";"31900101";"4047";159911,92
"532110101";"1";"09";"272";"2";"801";"231";"20340";"123402";"31900101";"4045";110,36
"532110101";"1";"09";"272";"2";"801";"231";"20340";"123404";"31900101";"4135";9690527,33
"532110101";"1";"09";"272";"2";"801";"231";"20340";"123404";"31900301";"4200";405525,6
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900101";"4045";154,62
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900101";"4127";443080,26
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900101";"4135";51576,45
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900101";"4141";59225381,54
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900301";"4550";517380,15
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900301";"4551";41549,51
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900301";"4553";202484,97
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900301";"4555";57969,81
"532110101";"1";"09";"272";"2";"801";"231";"20341";"123400";"31900301";"4558";492077,39
"532110101";"1";"10";"122";"1";"500";"100";"29010";"200900";"33903900";"8021";228815,03
"532110101";"1";"10";"122";"1";"500";"100";"29310";"200900";"33903900";"8021";1071,88
"532110101";"1";"10";"122";"1";"500";"100";"29310";"200900";"33903944";"8021";3294,22
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903900";"8021";124800,36
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903906";"8021";95351,52
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903911";"8021";9753205,68
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903944";"8021";109863,6
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903950";"8021";10607848,91
"532110101";"1";"10";"122";"1";"500";"100";"29610";"200900";"33903958";"8021";20295,28
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31901101";"4410";326865,14
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31901106";"4410";177740,49
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31901125";"4410";161260,45
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31901133";"4410";0,6
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31901302";"4410";199505,77
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31911301";"4410";502206,08
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"31919607";"4410";25454,54
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"33900803";"4410";4720,9
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"33903909";"8021";1480,07
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"33903911";"8021";4693
"532110101";"1";"10";"122";"1";"500";"100";"29610";"293100";"33903950";"8021";10140,86
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31901101";"2660";0,03
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31901301";"2660";26,23
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31901302";"2660";741790,42
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31901303";"2660";37327,94
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31901312";"2660";167,69
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31909203";"2660";71968,25
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31909601";"2660";80704,49
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31909602";"2660";59067,04
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31911301";"2660";9154234,36
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31911303";"2660";454,33
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"31919605";"2660";108862,13
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33901401";"2016";801,6
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33901401";"2660";176
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33901401";"2752";802,5
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33901401";"8326";339,5
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33903006";"2016";37,8
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33903039";"2010";60154,28
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33903301";"2016";59444,05
"532110101";"1";"10";"122";"1";"500";"100";"29610";"296100";"33903608";"2660";1461,76
